old_path,new_path,action,notes
docs/accessanalyzer/12.0/requirements/solutions/exchange/webservicesapi.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/exchange/web-services-api.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/appletmodepermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/applet-mode-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/appletmodeports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/applet-mode-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/localmodepermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/local-mode-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/localmodeports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/local-mode-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/proxymodeappletpermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/proxy-mode-applet-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/proxymodeappletports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/proxy-mode-applet-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/proxymodeserver.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/proxy-mode-server.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/proxymodeservicepermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/proxy-mode-service-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/proxymodeserviceports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/proxy-mode-service-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/filesystem/scanoptions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/filesystem/scan-options.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/agentlesspermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/agentless-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/agentlessports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/agentless-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/agentpermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/agent-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/agentports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/agent-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/onlinepermissions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/online-permissions.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/onlineports.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/online-ports.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/sharepoint/scanoptions.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/sharepoint/scan-options.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/unix.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/unix.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/solutions/windows.md,docs/accessanalyzer/12.0/getting-started/system-requirements/solutions/windows.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/activedirectorypermissionsanalyzer.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/active-directory-permissions-analyzer.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/aws.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/aws.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/box.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/box.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/config/aws.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/config/aws.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/config/azurefiles.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/config/azure-files.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/config/azureinformationprotection.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/config/azure-information-protection.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/config/azuresqlaccess.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/config/azure-sql-access.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/config/databaseazuresql.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/config/database-azure-sql.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/config/databaseoracle.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/config/database-oracle.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databasedb2.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-db2.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databasemongodb.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-mongodb.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databasemysql.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-mysql.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databaseoracle.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-oracle.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databasepostgresql.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-postgresql.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databaseredshift.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-redshift.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/databasesql.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/database-sql.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/dropbox.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/dropbox.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/exchange.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/exchange.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/exchangeonline.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/exchange-online.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/filesystems.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/filesystems.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/sharepoint.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/sharepoint.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/unix.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/unix.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/requirements/target/windows.md,docs/accessanalyzer/12.0/getting-started/system-requirements/target/windows.md,keep,Consolidate under getting-started
docs/accessanalyzer/12.0/sensitivedatadiscovery/criteriaeditor/configuration.md,docs/accessanalyzer/12.0/sensitive-data-discovery/criteria-editor/configuration.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/criteriaeditor/criteriatype/keyword.md,docs/accessanalyzer/12.0/sensitive-data-discovery/criteria-editor/criteria-type/keyword.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/criteriaeditor/criteriatype/regularexpression.md,docs/accessanalyzer/12.0/sensitive-data-discovery/criteria-editor/criteria-type/regular-expression.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/criteriaeditor/criteriatype/summary.md,docs/accessanalyzer/12.0/sensitive-data-discovery/criteria-editor/criteria-type/summary.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/criteriaeditor/overview.md,docs/accessanalyzer/12.0/sensitive-data-discovery/criteria-editor/overview.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/exemptedfileextensions.md,docs/accessanalyzer/12.0/sensitive-data-discovery/exempted-file-extensions.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/metadatatags.md,docs/accessanalyzer/12.0/sensitive-data-discovery/metadata-tags.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/overview.md,docs/accessanalyzer/12.0/sensitive-data-discovery/overview.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/supportedformats.md,docs/accessanalyzer/12.0/sensitive-data-discovery/supported-formats.md,keep,
docs/accessanalyzer/12.0/sensitivedatadiscovery/systemcriteria.md,docs/accessanalyzer/12.0/sensitive-data-discovery/system-criteria.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/ad_activitycollection.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/ad-activity-collection.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/ad_ldapqueries.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/ad-ldap-queries.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/ad_lockouts.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/ad-lockouts.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/changes/ad_computermodifications.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/changes/ad-computer-modifications.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/changes/ad_groupmodifications.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/changes/ad-group-modifications.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/changes/ad_usermodifications.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/changes/ad-user-modifications.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/changes/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/changes/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/groupusage/ad_accesschanges.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/group-usage/ad-access-changes.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/groupusage/ad_grouphosts.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/group-usage/ad-group-hosts.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/groupusage/ad_groupmemberactivity.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/group-usage/ad-group-member-activity.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/groupusage/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/group-usage/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/operations/ad_authenticationprotocol.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/operations/ad-authentication-protocol.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/operations/ad_domaincontrollertraffic.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/operations/ad-domain-controller-traffic.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/operations/ad_hardcodeddcs.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/operations/ad-hardcoded-dcs.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/operations/ad_loadbalancing.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/operations/ad-load-balancing.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/operations/ad_machineowners.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/operations/ad-machine-owners.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/operations/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/operations/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/privilegedaccounts/ad_adminaccounts.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/privileged-accounts/ad-admin-accounts.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/privilegedaccounts/ad_serviceaccountauth.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/privileged-accounts/ad-service-account-auth.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/privilegedaccounts/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/privileged-accounts/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/activity/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/activity/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/ad_securityassessment.md,docs/accessanalyzer/12.0/solutions/active-directory/ad-security-assessment.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/certificateauthority/ad_cacollection.md,docs/accessanalyzer/12.0/solutions/active-directory/certificate-authority/ad-ca-collection.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/certificateauthority/ad_certificateaudit.md,docs/accessanalyzer/12.0/solutions/active-directory/certificate-authority/ad-certificate-audit.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/certificateauthority/ad_certificaterequests.md,docs/accessanalyzer/12.0/solutions/active-directory/certificate-authority/ad-certificate-requests.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/certificateauthority/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/certificate-authority/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/ad_cleanupprogress.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/ad-cleanup-progress.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/computers/ad_deprovisioncomputers_status.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/computers/ad-deprovision-computers-status.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/computers/ad_deprovisioncomputers.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/computers/ad-deprovision-computers.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/computers/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/computers/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/configuretargetou.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/configure-target-ou.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/deprovision/ad_deprovisiongroups_status.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/deprovision/ad-deprovision-groups-status.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/deprovision/ad_deprovisiongroups.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/deprovision/ad-deprovision-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/deprovision/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/deprovision/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/stamping/ad_groupcleanup_permissions.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/stamping/ad-group-cleanup-permissions.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/stamping/ad_groupstamping.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/stamping/ad-group-stamping.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/groups/stamping/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/groups/stamping/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/users/ad_deprovisionusers_status.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/users/ad-deprovision-users-status.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/users/ad_deprovisionusers.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/users/ad-deprovision-users.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/cleanup/users/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/cleanup/users/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/computers/ad_computerdelegation.md,docs/accessanalyzer/12.0/solutions/active-directory/computers/ad-computer-delegation.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/computers/ad_stalecomputers.md,docs/accessanalyzer/12.0/solutions/active-directory/computers/ad-stale-computers.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/computers/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/computers/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/computers/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/computers/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/ad_dcsummary.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/ad-dc-summary.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/ad_domaininfo.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/ad-domain-info.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/ad_dsrmsettings.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/ad-dsrm-settings.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/ad_kerberoastingrisk.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/ad-kerberoasting-risk.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/collection/ad_domaincontrollers.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/collection/ad-domain-controllers.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/collection/ad_dsrm.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/collection/ad-dsrm.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/collection/ad_timesync.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/collection/ad-time-sync.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/collection/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/collection/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/domains/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/domains/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/grouppolicy/ad_cpassword.md,docs/accessanalyzer/12.0/solutions/active-directory/group-policy/ad-cpassword.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/grouppolicy/ad_grouppolicy.md,docs/accessanalyzer/12.0/solutions/active-directory/group-policy/ad-group-policy.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/grouppolicy/ad_overlappinggpos.md,docs/accessanalyzer/12.0/solutions/active-directory/group-policy/ad-overlapping-gpos.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/grouppolicy/ad_passwordpolicies.md,docs/accessanalyzer/12.0/solutions/active-directory/group-policy/ad-password-policies.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/grouppolicy/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/group-policy/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/grouppolicy/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/group-policy/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_circularnesting.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-circular-nesting.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_dclogongroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-dc-logon-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_duplicategroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-duplicate-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_emptygroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-empty-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_groupprobableowners.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-group-probable-owners.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_largestgroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-largest-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_mailsecuritygroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-mail-security-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_nestedgroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-nested-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_sensitivesecuritygroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-sensitive-security-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/ad_stalegroups.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/ad-stale-groups.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/groups/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/groups/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_directmembership.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-direct-membership.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_duplicateusers.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-duplicate-users.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_orphanedusers.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-orphaned-users.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_passwordstatus.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-password-status.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_serviceaccounts.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-service-accounts.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_sidhistory.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-sid-history.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_staleusers.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-stale-users.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_userattributecompletion.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-user-attribute-completion.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_userdelegation.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-user-delegation.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_usertoken.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-user-token.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/ad_weakpasswords.md,docs/accessanalyzer/12.0/solutions/active-directory/users/ad-weak-passwords.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/overview.md,docs/accessanalyzer/12.0/solutions/active-directory/users/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectory/users/recommended.md,docs/accessanalyzer/12.0/solutions/active-directory/users/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectoryinventory/1-ad_scan.md,docs/accessanalyzer/12.0/solutions/active-directory-inventory/1-ad-scan.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectoryinventory/2-ad_changes.md,docs/accessanalyzer/12.0/solutions/active-directory-inventory/2-ad-changes.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectoryinventory/3-ad_exceptions.md,docs/accessanalyzer/12.0/solutions/active-directory-inventory/3-ad-exceptions.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectoryinventory/overview.md,docs/accessanalyzer/12.0/solutions/active-directory-inventory/overview.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectoryinventory/recommended.md,docs/accessanalyzer/12.0/solutions/activedirectoryinventory/recommended.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad_brokeninheritance.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad-brokeninheritance.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad_openaccess.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad-openaccess.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad_oupermissions.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad-oupermissions.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad_shadowaccess.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/ad-shadowaccess.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_certificaterights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-certificaterights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_computerrights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-computerrights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_containerrights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-containerrights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_domainrights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-domainrights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_grouprights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-grouprights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_ourights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-ourights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_siterights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-siterights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad_userrights.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/ad-userrights.md,keep,
docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/overview.md,docs/accessanalyzer/12.0/solutions/activedirectorypermissionsanalyzer/collection/overview.md,keep,
